ClipContext_pair,BAR-80s_LOW_02,BAR-80s_LOW_06,BAR-80s_MED_08,BAR-80s_MED_13,BAR-Ele_LOW_09,BAR-Ele_LOW_14,BAR-Ele_MED_19,BAR-Ele_MED_20,BAR-Jaz_LOW_19,BAR-Jaz_LOW_21,BAR-Jaz_MED_02,BAR-Jaz_MED_07,BAR-Met_LOW_09,BAR-Met_LOW_14,BAR-Met_MED_19,BAR-Met_MED_20,CONCERT-80s_LOW_02,CONCERT-80s_LOW_06,CONCERT-80s_MED_08,CONCERT-80s_MED_13,CONCERT-Ele_LOW_09,CONCERT-Ele_LOW_14,CONCERT-Ele_MED_19,CONCERT-Ele_MED_20,CONCERT-Jaz_LOW_19,CONCERT-Jaz_LOW_21,CONCERT-Jaz_MED_02,CONCERT-Jaz_MED_07,CONCERT-Met_LOW_09,CONCERT-Met_LOW_14,CONCERT-Met_MED_19,CONCERT-Met_MED_20,MOVIE-80s_LOW_02,MOVIE-80s_LOW_06,MOVIE-80s_MED_08,MOVIE-80s_MED_13,MOVIE-Ele_LOW_09,MOVIE-Ele_LOW_14,MOVIE-Ele_MED_19,MOVIE-Ele_MED_20,MOVIE-Jaz_LOW_19,MOVIE-Jaz_LOW_21,MOVIE-Jaz_MED_02,MOVIE-Jaz_MED_07,MOVIE-Met_LOW_09,MOVIE-Met_LOW_14,MOVIE-Met_MED_19,MOVIE-Met_MED_20,VIDEOGAME-80s_LOW_02,VIDEOGAME-80s_LOW_06,VIDEOGAME-80s_MED_08,VIDEOGAME-80s_MED_13,VIDEOGAME-Ele_LOW_09,VIDEOGAME-Ele_LOW_14,VIDEOGAME-Ele_MED_19,VIDEOGAME-Ele_MED_20,VIDEOGAME-Jaz_LOW_19,VIDEOGAME-Jaz_LOW_21,VIDEOGAME-Jaz_MED_02,VIDEOGAME-Jaz_MED_07,VIDEOGAME-Met_LOW_09,VIDEOGAME-Met_LOW_14,VIDEOGAME-Met_MED_19,VIDEOGAME-Met_MED_20
BAR-80s_LOW_02,1.0000000000000004,0.34198045420032375,0.3581793438918565,0.35832838129260697,0.3441844765116591,0.3451800708320642,0.40895281312626997,0.3404328376988038,0.32184090513669017,0.3595709822309654,0.42624489321573267,0.42377274213725563,0.34992233802355394,0.34342977740880337,0.3631891571360293,0.3523666389410854,0.42050465364143286,0.35365558714376377,0.34358187608859053,0.34033078936677125,0.33478139443780863,0.31940331368162855,0.3667885992266293,0.32950679364477353,0.3623095078677333,0.3342977650112037,0.3438539734648804,0.35890893455048917,0.34958547364513054,0.3322245336128644,0.3190920353507644,0.32937965961875887,0.41036559436376463,0.31940557236696576,0.3444827182637709,0.35514300044625213,0.3396208328619302,0.3088456052945724,0.3912241856981581,0.3622157591251129,0.3168824509738505,0.3686591414224035,0.4023075825660471,0.3995445951779019,0.3400667769332938,0.316862122875863,0.3753494015619295,0.34869337845063847,0.44363563185874844,0.34322752012214935,0.34780273205161116,0.34899611341872294,0.3313733558687777,0.28518427731481294,0.39222839858995123,0.3462418763406798,0.2869427783952277,0.334202156584668,0.38076825783708257,0.4371050774690939,0.33231403888005817,0.2677112878176182,0.3107726619111385,0.3109471719609635
BAR-80s_LOW_06,0.34198045420032375,1.0000000000000002,0.42623836199679244,0.3354424637203491,0.3556356410257366,0.40745084497689177,0.3137007061099199,0.3256058906759222,0.336327740559326,0.4403610691902174,0.40007695633746704,0.3950373993350357,0.39084645114356065,0.3172670280526796,0.34245288818997277,0.3154986773644264,0.34969895668354967,0.4733274413368085,0.3245611582790203,0.33668355394748084,0.3595779452730311,0.3335988691948584,0.3738956173643626,0.27249506662406253,0.4010737937821547,0.35379067759650734,0.333102645710148,0.40208454069199473,0.3146373202340621,0.3395830507930882,0.28996517691614854,0.3431822823277975,0.31700975175118895,0.37275616446558085,0.3067167884037371,0.3098398691858572,0.297652871397777,0.26470819069717705,0.3393879937611699,0.2949366893234388,0.3394754595372876,0.30644338281747047,0.37611661504003935,0.4022627283571075,0.29014717081042396,0.26356753055932003,0.34922131492993547,0.34309898860187993,0.32469640737431327,0.3268986400943409,0.34424092439640164,0.29737079927442384,0.29443778756918215,0.27389843578137535,0.29854870302575887,0.2661117820409069,0.2878584786015091,0.28677127319641554,0.37136981331627567,0.39168421476424387,0.2962292781172713,0.230517835764442,0.2609555649328995,0.27475290712592787
BAR-80s_MED_08,0.3581793438918565,0.42623836199679244,1.0000000000000002,0.4246400056787127,0.3872317056519248,0.4453588043749247,0.362594346606187,0.360171781944237,0.4010115634037811,0.4529665376181225,0.39974741540099107,0.39151600770242867,0.3995099980538569,0.3788593781509698,0.38912426674243794,0.3939281415243816,0.3863410546879421,0.4561456709150278,0.4070370272010525,0.3403494935367824,0.3899558087083266,0.40029783851121276,0.3568765918776632,0.31647322086606994,0.4222004530690794,0.43967413000702443,0.3625691754743336,0.38159489145220404,0.3641574746067503,0.3880176964041774,0.35766424090238663,0.38574427451404864,0.34714215187195124,0.44487169012015343,0.3812720168821103,0.39789238284942935,0.3476663212678126,0.3879168711134682,0.3783168753999648,0.3665904791627323,0.37667872694596194,0.424495138232524,0.39458468497794597,0.36814288424217256,0.34505301764224533,0.3350002310716347,0.4212428119141914,0.4146873885367868,0.3589319628203461,0.42915416766379877,0.41028776524151644,0.3991252000179827,0.3650475398373527,0.3402289830974976,0.3877710058268054,0.31502462574926743,0.33335121475075347,0.4034612250756624,0.40792020740853263,0.3944489761582843,0.35844164509118254,0.30351835941116545,0.3441530457724671,0.33264236461613755
BAR-80s_MED_13,0.35832838129260697,0.3354424637203491,0.4246400056787127,0.9999999999999988,0.3768551976044486,0.37044969321594035,0.37594537505173303,0.3210606847326829,0.4101229686422769,0.36295720602799014,0.3861931158879871,0.39053137248612657,0.3455180851098018,0.3536902694611717,0.35483995917742683,0.38075489341593854,0.36814387783628444,0.3841978733792856,0.37592670931694544,0.40739848039244136,0.35823059626064574,0.376178445017261,0.3690612911949683,0.29693641896744033,0.3709816251588247,0.3298285474292125,0.3376199468181746,0.35533887351165216,0.3440031199673105,0.3369586861057038,0.3346957864841265,0.3438381035645724,0.3362226329940642,0.3608581224456943,0.3423744819154373,0.4003660469744417,0.34826880080384914,0.3553968413944166,0.3709471814454717,0.3261604027159816,0.38840135812446497,0.38281744924169775,0.39175376547666624,0.3456885608986759,0.32975984992691615,0.3258330228385306,0.3682331873936241,0.35555852968386614,0.36340691066904435,0.3730365035659447,0.3462595533423539,0.40146921307512307,0.3576327784893847,0.331417432140377,0.3860100027972608,0.35794311462057343,0.3764034694038084,0.36156652199134826,0.3838222056740216,0.38596795433565345,0.3683288528712803,0.2870069081281403,0.34018896350247246,0.3360442163112191
BAR-Ele_LOW_09,0.3441844765116591,0.3556356410257366,0.3872317056519248,0.3768551976044486,0.9999999999999989,0.4135362399245287,0.3681023648398725,0.33127932129475507,0.3549781576192071,0.39579791723791347,0.33544760606473684,0.33628078147324286,0.3733621391364122,0.3838146487468261,0.4245335494577516,0.3936051062250257,0.3528197200022539,0.3848222502139207,0.34368049605550305,0.3504554892581079,0.4484177424195186,0.43491234264008305,0.3593947490516119,0.3201255266080713,0.38942170775845214,0.34651380318322733,0.30109209696262645,0.3123541736908901,0.3672061607513319,0.36748380550320714,0.35767390682494776,0.371177707437759,0.2993382761130829,0.3509492677294436,0.33769755141547125,0.33370552315994717,0.446169855514433,0.3601023303513582,0.3579148613937779,0.37661893687562237,0.3398816706140801,0.3614945107016023,0.33880967566069226,0.2896956553744115,0.3607925176157707,0.369898873130385,0.4656312016733386,0.3764200299562954,0.3322300720224053,0.3789533754469173,0.3197251687320252,0.3728584546797934,0.48710577714319864,0.387790699567823,0.3549679036870162,0.3347586620480089,0.3513873599432593,0.34805030515104696,0.3483027140919081,0.3337006282639377,0.37671127163953066,0.3297425582739573,0.38785644286049137,0.35531377288897403
BAR-Ele_LOW_14,0.3451800708320642,0.40745084497689177,0.4453588043749247,0.37044969321594035,0.4135362399245287,0.9999999999999989,0.34921485201821856,0.3240149051497845,0.37471796730111623,0.39280417454749617,0.3855921740569539,0.357731846991004,0.37631474468361464,0.36319320180604187,0.38832303087850434,0.3553967350014736,0.36974503524362157,0.4286862318228698,0.35365250347681665,0.33658341957662663,0.4561377055075283,0.5543841694759075,0.37035943008702726,0.3184917739653328,0.3963891365797474,0.3496015052404946,0.34369843671486167,0.35156592402335574,0.37854946597742745,0.3857897167267691,0.3325773270913446,0.3587740682750209,0.32894141120532894,0.3313128889248829,0.31909570087583256,0.3244560358066755,0.3669898888187657,0.4147352147116096,0.3828873479214628,0.33461539483580494,0.3786433158397484,0.37434589901487825,0.363317976482335,0.31763177958298894,0.33415288092962375,0.3404054771259871,0.38126833925984144,0.35956497630240464,0.35401743195445706,0.38311769676160623,0.38205258982160406,0.3834106164460438,0.4553004174271176,0.46976399360561505,0.3365438103660437,0.3326887111742018,0.36748441428115847,0.33941839112801503,0.3716816058798784,0.366695952734219,0.38776590058186955,0.3241584996904917,0.3511877695246766,0.32830391848843954
BAR-Ele_MED_19,0.40895281312626997,0.3137007061099199,0.362594346606187,0.37594537505173303,0.3681023648398725,0.34921485201821856,1.0000000000000007,0.3497306580314189,0.34179120106235195,0.34429612665428977,0.3909919080432975,0.37169557584310825,0.32786930219245236,0.33471590441355126,0.3465835927554587,0.32537241124848415,0.34126544196202696,0.353697801350916,0.3187914112872477,0.33893325407727826,0.3277449686548766,0.3283736477595308,0.3803702111487507,0.30507913940389997,0.36197841528495067,0.3118813731903318,0.2987633521413142,0.3500610691942256,0.32190309248466886,0.3320769111962741,0.2967287990607082,0.31393797240683974,0.3443358942249994,0.3021021667726787,0.314093379857423,0.34921277242994203,0.34075060577564353,0.3095253343742166,0.42717690215157705,0.35506636879521836,0.3477763505151091,0.3425089032361755,0.360761909675814,0.3202368803725394,0.31255130820969546,0.31743102612087465,0.35572803282065985,0.33433835794046374,0.35270303566225014,0.3220894262841457,0.311668765013693,0.35156218764571745,0.3572729909234813,0.29712074489631246,0.41942280722752645,0.34979334090920805,0.31182206871036566,0.3001260604949316,0.3486388248575634,0.3765692408054225,0.3095297366413604,0.24727925211954507,0.2911307215350382,0.28074685081322137
BAR-Ele_MED_20,0.3404328376988038,0.3256058906759222,0.360171781944237,0.3210606847326829,0.33127932129475507,0.3240149051497845,0.3497306580314189,1.000000000000003,0.3041068334464172,0.34552746999038486,0.3644243101942244,0.3411431963629491,0.33411831187676433,0.273863619195018,0.3255993121959806,0.3113559930672711,0.32620306971535196,0.3499109399915963,0.30620044390350337,0.3471181889240807,0.3034682635419197,0.2802745976714435,0.3352588238231231,0.35017962056137053,0.3230408895179976,0.28916759969045586,0.31238555674070834,0.3341400074030763,0.28797368881129587,0.29493813749752695,0.30856433837421604,0.2805901770568861,0.35288101726024845,0.293680756567576,0.30647392386366906,0.3245535835167704,0.32336035618677916,0.28563434883763733,0.3447280367035507,0.37134157875151125,0.29462733547670694,0.31990588359029365,0.32212031700765215,0.3303826773266849,0.2837545226727655,0.2801460425478756,0.3315519892560792,0.32808496895488093,0.348998055887129,0.32180656161182014,0.30394343817733127,0.35560904120287185,0.31852468889857644,0.26672685390895085,0.3425746150345021,0.33488333282995225,0.2814186538951087,0.2850774672214778,0.3344311102981269,0.3485471116770013,0.2842225294082621,0.25626449631657017,0.2655138549484741,0.27641225698561633
BAR-Jaz_LOW_19,0.32184090513669017,0.336327740559326,0.4010115634037811,0.4101229686422769,0.3549781576192071,0.37471796730111623,0.34179120106235195,0.3041068334464172,1.0000000000000007,0.3424746681839186,0.36344253024054757,0.39317490285611806,0.34565062180527534,0.34159634384751075,0.3419748843950729,0.3726103965776195,0.356905026933973,0.3530128988640267,0.3256992226834891,0.3160032218566143,0.3430844092064176,0.3578899072168499,0.32912438840362807,0.25472769794533784,0.4186189382549679,0.33698000770859493,0.31387297038023365,0.378237612146726,0.3176380437518558,0.3336038829311068,0.36583449093479614,0.3315713432386961,0.30628432995121124,0.314604253118675,0.2938822418326158,0.3091526071885883,0.3202489965678333,0.3596572898827004,0.32724641714482844,0.2859177388135249,0.4898519024536989,0.35803046799641575,0.35303875311939525,0.3353810132522314,0.2966037616318611,0.31859620287961843,0.37355668205274917,0.327972037724727,0.310929910595644,0.36166592512486245,0.37033498486907473,0.35500322731615247,0.31573999268466096,0.35523955352451797,0.3549576861391068,0.2930939287732235,0.4935661496507138,0.3687822683685328,0.3573734784643533,0.3631996099842578,0.31658029743965305,0.2841151288017642,0.30962265128435534,0.2922347110442634
BAR-Jaz_LOW_21,0.3595709822309654,0.4403610691902174,0.4529665376181225,0.36295720602799014,0.39579791723791347,0.39280417454749617,0.34429612665428977,0.34552746999038486,0.3424746681839186,0.9999999999999999,0.4291638824897607,0.3899054124322792,0.37816796853063717,0.33736608676407265,0.3556966991976926,0.34466021561235743,0.3641246180158597,0.41703684561548615,0.3526561667816924,0.3471319487715476,0.3657893833077244,0.3592743724354646,0.3412517988892354,0.2851108590108131,0.40546307002929693,0.43416628951615394,0.338833819639535,0.3614584727928044,0.321731612248534,0.3562751744570483,0.31664477051172324,0.33122354147333527,0.3251616040122163,0.3545679145786838,0.339067538384374,0.3303272920565345,0.32489562482429735,0.3151478557341238,0.35026008334268527,0.34315226007825306,0.3539274816506962,0.4077390926063593,0.39128910818923746,0.36538384738577545,0.31283481920597755,0.30445563038496865,0.3788453160663928,0.3733714985714848,0.3474136912985376,0.3753448658573037,0.361358017354636,0.3290742894422997,0.3431493163162251,0.2994164030715746,0.33875960146856376,0.3243173700124585,0.345793452374793,0.4272658180680623,0.3751863876700351,0.3945642865875871,0.32474277710509447,0.2755849618159702,0.32333734285884197,0.31379576348701854
